ANNO_SOLARE;COD_ATENEO;NOME_ATENEO;CODICE_SPESA;DESCRIZIONE_SPESA;SPESA_TOTALE;SPESA_DI_CUI_REGIONALE
2008;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;06901;Chieti e Pescara - Università degli studi Gabriele D'Annunzio;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";S310  ;BORSE DI STUDIO - TOTALE BORSE;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3110  ;Dottorato di ricerca;0;
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3120  ;Scuole di specializzazione;0;
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3130  ;Scuole di specializzazione mediche a norma UE;0;
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3140  ;Post dottorato;0;
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3150  ;Perfezionamento all'estero;0;
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3160  ;Altre borse;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3165  ;Altre borse - di cui altre borse;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3210  ;Attività part-time;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3220  ;Programmi di mobilità e scambi culturali studenti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3230  ;Iniziative ed attività culturali gestite dagli studenti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3240  ;Altri interventi a favore degli studenti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";40    ;ALTRE SPESE PER IL DSU - TOTALE;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;06902;"Torrevecchia Teatina (CH) - Università telematica ""Leonardo da Vinci""";52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;07001;Campobasso - Università degli studi del Molise;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;2325767;0
2008;07001;Campobasso - Università degli studi del Molise;S310  ;BORSE DI STUDIO - TOTALE BORSE;1642952;0
2008;07001;Campobasso - Università degli studi del Molise;3110  ;Dottorato di ricerca;1137070;
2008;07001;Campobasso - Università degli studi del Molise;3120  ;Scuole di specializzazione;0;
2008;07001;Campobasso - Università degli studi del Molise;3130  ;Scuole di specializzazione mediche a norma UE;0;
2008;07001;Campobasso - Università degli studi del Molise;3140  ;Post dottorato;3250;
2008;07001;Campobasso - Università degli studi del Molise;3150  ;Perfezionamento all'estero;19908;
2008;07001;Campobasso - Università degli studi del Molise;3160  ;Altre borse;482724;0
2008;07001;Campobasso - Università degli studi del Molise;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;482724;0
2008;07001;Campobasso - Università degli studi del Molise;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;07001;Campobasso - Università degli studi del Molise;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2008;07001;Campobasso - Università degli studi del Molise;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2008;07001;Campobasso - Università degli studi del Molise;3165  ;Altre borse - di cui altre borse;0;0
2008;07001;Campobasso - Università degli studi del Molise;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;682815;0
2008;07001;Campobasso - Università degli studi del Molise;3210  ;Attività part-time;120000;0
2008;07001;Campobasso - Università degli studi del Molise;3220  ;Programmi di mobilità e scambi culturali studenti;101403;0
2008;07001;Campobasso - Università degli studi del Molise;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;0;0
2008;07001;Campobasso - Università degli studi del Molise;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;83415;0
2008;07001;Campobasso - Università degli studi del Molise;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;07001;Campobasso - Università degli studi del Molise;3230  ;Iniziative ed attività culturali gestite dagli studenti;7248;0
2008;07001;Campobasso - Università degli studi del Molise;3240  ;Altri interventi a favore degli studenti;454164;0
2008;07001;Campobasso - Università degli studi del Molise;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;1647;0
2008;07001;Campobasso - Università degli studi del Molise;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;07001;Campobasso - Università degli studi del Molise;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;4428;0
2008;07001;Campobasso - Università degli studi del Molise;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;448089;0
2008;07001;Campobasso - Università degli studi del Molise;40    ;ALTRE SPESE PER IL DSU - TOTALE;2953;0
2008;07001;Campobasso - Università degli studi del Molise;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;07001;Campobasso - Università degli studi del Molise;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;07001;Campobasso - Università degli studi del Molise;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;07001;Campobasso - Università degli studi del Molise;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;2953;0
2008;07001;Campobasso - Università degli studi del Molise;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2008;07001;Campobasso - Università degli studi del Molise;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;07001;Campobasso - Università degli studi del Molise;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;07101;Foggia - Università degli studi;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;12440276;0
2008;07101;Foggia - Università degli studi;S310  ;BORSE DI STUDIO - TOTALE BORSE;10382002;0
2008;07101;Foggia - Università degli studi;3110  ;Dottorato di ricerca;1969743;
2008;07101;Foggia - Università degli studi;3120  ;Scuole di specializzazione;3833291;
2008;07101;Foggia - Università degli studi;3130  ;Scuole di specializzazione mediche a norma UE;3550976;
2008;07101;Foggia - Università degli studi;3140  ;Post dottorato;0;
2008;07101;Foggia - Università degli studi;3150  ;Perfezionamento all'estero;0;
2008;07101;Foggia - Università degli studi;3160  ;Altre borse;1027992;0
2008;07101;Foggia - Università degli studi;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;123829;0
2008;07101;Foggia - Università degli studi;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;07101;Foggia - Università degli studi;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;2765;0
2008;07101;Foggia - Università degli studi;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2008;07101;Foggia - Università degli studi;3165  ;Altre borse - di cui altre borse;901398;0
2008;07101;Foggia - Università degli studi;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;2058274;0
2008;07101;Foggia - Università degli studi;3210  ;Attività part-time;75400;0
2008;07101;Foggia - Università degli studi;3220  ;Programmi di mobilità e scambi culturali studenti;1259743;0
2008;07101;Foggia - Università degli studi;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;34825;0
2008;07101;Foggia - Università degli studi;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;1183921;0
2008;07101;Foggia - Università degli studi;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
2008;07101;Foggia - Università degli studi;3230  ;Iniziative ed attività culturali gestite dagli studenti;18793;0
2008;07101;Foggia - Università degli studi;3240  ;Altri interventi a favore degli studenti;704338;0
2008;07101;Foggia - Università degli studi;3241  ;Altri interventi a favore degli studenti - di cui contributi finanziari a favore di studenti in situazione di handicap;0;0
2008;07101;Foggia - Università degli studi;3242  ;Altri interventi a favore degli studenti - di cui contributi-alloggio;0;0
2008;07101;Foggia - Università degli studi;3243  ;Altri interventi a favore degli studenti - di cui mobilità dei dottorandi;0;0
2008;07101;Foggia - Università degli studi;3244  ;Altri interventi a favore degli studenti - di cui altri sussidi;704338;0
2008;07101;Foggia - Università degli studi;40    ;ALTRE SPESE PER IL DSU - TOTALE;7199;0
2008;07101;Foggia - Università degli studi;41    ;ALTRE SPESE PER IL DSU - Spesa per gestione della mensa;0;0
2008;07101;Foggia - Università degli studi;42    ;ALTRE SPESE PER IL DSU - Spesa per gestione degli alloggi;0;0
2008;07101;Foggia - Università degli studi;43    ;ALTRE SPESE PER IL DSU - Spesa per trasporto studenti;0;0
2008;07101;Foggia - Università degli studi;44    ;ALTRE SPESE PER IL DSU - Spesa per interventi a favore di studenti in situazione di handicap non ripartibile tra studenti;7199;0
2008;07101;Foggia - Università degli studi;45    ;ALTRE SPESE PER IL DSU - Altre spese per il DSU non ripartibile tra studenti;0;0
2008;07101;Foggia - Università degli studi;51    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Ammontare dei prestiti;0;0
2008;07101;Foggia - Università degli studi;52    ;PRESTITI EROGATI DA ISTITUTI DI CREDITO CONVENZIONATI - Fondo di garanzia;0;0
2008;07201;Bari - Università degli studi;S300  ;INTERVENTI A FAVORE DEGLI STUDENTI - TOTALE INTERVENTI;35943251;0
2008;07201;Bari - Università degli studi;S310  ;BORSE DI STUDIO - TOTALE BORSE;31209145;0
2008;07201;Bari - Università degli studi;3110  ;Dottorato di ricerca;9225215;
2008;07201;Bari - Università degli studi;3120  ;Scuole di specializzazione;0;
2008;07201;Bari - Università degli studi;3130  ;Scuole di specializzazione mediche a norma UE;20659115;
2008;07201;Bari - Università degli studi;3140  ;Post dottorato;189966;
2008;07201;Bari - Università degli studi;3150  ;Perfezionamento all'estero;296963;
2008;07201;Bari - Università degli studi;3160  ;Altre borse;837886;0
2008;07201;Bari - Università degli studi;3161  ;Altre borse - di cui a studenti iscritti a corsi di laurea, corsi di laurea magistrale, corsi del vecchio ordinamento;0;0
2008;07201;Bari - Università degli studi;3162  ;Altre borse - di cui a studenti iscritti a corsi di dottorato;0;0
2008;07201;Bari - Università degli studi;3163  ;Altre borse - di cui a studenti iscritti a corsi di specializzazione;0;0
2008;07201;Bari - Università degli studi;3164  ;Altre borse - di cui a studenti iscritti a corsi di perfezionamento e master;0;0
2008;07201;Bari - Università degli studi;3165  ;Altre borse - di cui altre borse;837886;0
2008;07201;Bari - Università degli studi;S320  ;ALTRI INTERVENTI - TOTALE ALTRI INTERVENTI;4734106;0
2008;07201;Bari - Università degli studi;3210  ;Attività part-time;2080000;0
2008;07201;Bari - Università degli studi;3220  ;Programmi di mobilità e scambi culturali studenti;488709;0
2008;07201;Bari - Università degli studi;3221  ;Programmi di mobilità e scambi culturali studenti - di cui da cofinanziamento MIUR;131779;0
2008;07201;Bari - Università degli studi;3222  ;Programmi di mobilità e scambi culturali studenti - di cui spesa finanziata dall'Unione Europea o da altre istituzioni;356930;0
2008;07201;Bari - Università degli studi;3223  ;Programmi di mobilità e scambi culturali studenti - di cui spesa per iscritti in istituti esteri coinvolti in scambi internazionali presso l'istituto;0;0
